date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2021-01-26,6.222572668759671,0.2641924634951457,-0.0872930815728153,2668.5285541058515,27.06478237914707
2021-01-27,6.2219241185891905,0.2643742424491394,-0.08737700810962921,2659.9286799197503,25.70337036633916
2021-01-28,6.221130784381035,0.264567272955411,-0.08745535056545765,2667.0938606948816,25.305301371331446
2021-01-29,6.220247308429027,0.26477042914153015,-0.08753304470997646,2672.3901662202848,22.627303506170392
2021-02-01,6.219323934577041,0.2649694411252946,-0.08760338976437718,2678.241334325825,22.884370344782834
2021-02-02,6.218225923740254,0.26519075577382767,-0.08767452153939981,2679.152928128575,25.422105051210387
2021-02-03,6.216845915303381,0.2654546296659151,-0.0877521630773365,2673.1092302194647,25.0775674335425
2021-02-04,6.21529552062924,0.2657366891603793,-0.08782739313097244,2686.042572878339,25.53784642313377
2021-02-05,6.2135595704167566,0.2660439893891701,-0.08790487879435135,2708.37594518473,25.26805985084881
2021-02-08,6.21171797375156,0.26636559748191946,-0.08798389262102693,2709.876954020793,27.160755210199827
2021-02-09,6.2095383559828585,0.2667343356119796,-0.0880675555502131,2696.826541401404,27.070093214791434
2021-02-10,6.207140800853205,0.26712680360052643,-0.08814839483171609,2693.2642188510235,26.228239182947032
2021-02-11,6.2046149718340615,0.2675309704249248,-0.08822578094057391,2679.738185100847,27.412447192915156
2021-02-12,6.201796302856377,0.2679721554227455,-0.08830370166540273,2656.882003433828,28.988791958797822
2021-02-15,6.198609127515197,0.2684591448147073,-0.08838148507205643,2639.1249442994895,31.93388238479975
2021-02-16,6.19488534822542,0.26901662728840886,-0.08846247274347885,2623.8583088509768,33.210699229053354
2021-02-17,6.190775316115671,0.26962142223446744,-0.08854285664271597,2613.7321216651485,31.49013900515918
2021-02-18,6.186583049940756,0.2702290775819645,-0.08861706829368528,2638.276622532238,28.878449324108058
2021-02-19,6.182551884640844,0.27081300580062195,-0.08868874212006529,2622.9654036922616,31.82331704157204
2021-02-20,6.177909968300898,0.2714763822147283,-0.08876350748980266,2633.354217647604,30.8718734799994
2021-02-22,6.1732183387705675,0.2721442001980985,-0.08883718032294782,2627.346252360638,30.699560323069576
2021-02-24,6.168338853469195,0.27283279104846936,-0.08890878259124024,2635.8403532710295,28.44025230127012
2021-02-25,6.163580190455804,0.2735010616950404,-0.08897615931886578,2611.835955885485,30.550312408269022
2021-02-26,6.158191997849362,0.2742472095531324,-0.08904325413621918,2596.641012309024,28.8834299441358
2021-03-01,6.152835686713715,0.2749822048593124,-0.08910410947595819,2609.0789819519423,29.78372917889578
2021-03-02,6.147185737537804,0.27575652107977644,-0.08916784643431752,2614.578478282258,30.426377648468538
2021-03-03,6.141264940307217,0.276565672606035,-0.0892329329069209,2639.0268894412393,29.443167618624667
2021-03-04,6.135394976832188,0.2773691623986413,-0.08929911913645171,2645.280550897336,28.43855064248193
2021-03-05,6.129502235617627,0.2781729334830396,-0.08936339500023618,2632.967395049611,29.668525573810633
2021-03-09,6.123102993342337,0.27903900195412923,-0.08942734729388703,2632.4158192847253,32.14933501445187
2021-03-10,6.115974874819541,0.27999921754597584,-0.08949490534615719,2618.091972452925,32.27419190913348
2021-03-11,6.108499770433774,0.28099875226408144,-0.08955932249262323,2612.833589584308,34.279887321801894
2021-03-12,6.100342876930515,0.28208431581281257,-0.08962529390920457,2610.1062176237756,35.607508081504015
2021-03-15,6.091622939553469,0.2832400812143362,-0.08969190200353573,2602.51725177768,37.731651828689
2021-03-16,6.082160909564035,0.28448861909883055,-0.08975940874267091,2608.76989414746,37.60623380595811
2021-03-17,6.072502720026206,0.28576101362945594,-0.0898268656321417,2596.850465511812,35.083249751488
2021-03-18,6.063090411563068,0.2869948169618173,-0.08988722757713401,2586.8151852744268,35.48899898034972
2021-03-19,6.053313008630531,0.28827128037640404,-0.0899454232549702,2569.5183070332005,35.249474210307575
2021-03-22,6.043333855535453,0.289567928175523,-0.08999932259305705,2564.193817183109,36.06888748499178
2021-03-23,6.032897781784085,0.290919986277008,-0.09005234393874782,2526.4233253775596,37.23788745822496
2021-03-24,6.02183736964067,0.2923423821797425,-0.09009882228293216,2541.6121235871865,37.130680470663904
2021-03-25,6.010628373616409,0.2937846716384156,-0.09014708028634721,2563.1449972863975,34.182810712667
2021-03-26,6.000111405322214,0.2951404257881547,-0.09019502556547618,2594.555696831768,34.50588107480053
2021-03-29,5.989426763512452,0.2965218918880963,-0.09024797599811928,2598.2328462142964,35.83578566264145
2021-03-30,5.9782035362175785,0.29797142216080397,-0.090302426606312,2583.493545284825,36.45205370975102
2021-03-31,5.966544741669281,0.29947163337954125,-0.09035401830597527,2601.1731612030967,36.15856309857821
2021-04-01,5.954843525608016,0.3009787883071871,-0.09040752812178202,2591.0549539047074,36.14300208816543
2021-04-02,5.94290424267266,0.3025121846490675,-0.0904582271269714,2597.5684711751182,36.98272209125986
2021-04-05,5.930521110201782,0.3041014375943623,-0.09051007740155431,2603.970122843741,35.367528570201024
2021-04-06,5.918424161042854,0.3056529901703437,-0.09056011962350702,2570.75571679805,35.909062738630816
2021-04-07,5.905828557786317,0.30725941752689023,-0.09060385639483691,2567.4031711811676,36.33776102214685
2021-04-08,5.892919564353315,0.3089033041620096,-0.09064654264451329,2563.870512349606,36.817752031685934
2021-04-09,5.879697525026274,0.31058466762723436,-0.09068821387051293,2567.29375879948,35.78617515239628
2021-04-12,5.866661541606766,0.3122414787399511,-0.09072866960600397,2580.3851104027267,36.51644422371558
2021-04-13,5.853267797505634,0.31394457471701576,-0.09077128969387373,2583.7953918460003,36.477524928188096
2021-04-14,5.83976025845288,0.3156612775115617,-0.09081365838434655,2632.9444714403776,35.851326862325664
2021-04-15,5.826428243159238,0.3173632441688389,-0.09086305232612203,2627.61313046972,35.808044137840135
2021-04-16,5.8129033909339745,0.3190867279544691,-0.09091045670986145,2658.123157398089,35.37521728385011
2021-04-19,5.799450580894182,0.3208049442757548,-0.09096163278976707,2645.5320894642537,35.09872037589936
2021-04-20,5.785866763338282,0.32253548686876965,-0.09100932634691819,2639.724994409682,34.57500336297039
2021-04-21,5.772298756990692,0.3242612952040944,-0.09105455351940639,2658.14475544719,33.992702718735025
2021-04-22,5.758840899578984,0.32597478349507286,-0.09110126205813347,2678.8067814907067,34.40125748809966
2021-04-23,5.7451886663733305,0.32771530791898307,-0.0911510363622427,2684.51842174958,33.99684542509558
2021-04-26,5.731608181369004,0.3294464861853935,-0.09120049549620744,2692.9911861484634,34.08807346170528
2021-04-27,5.717916833416445,0.3311919182906249,-0.09125063974643162,2691.679655288292,33.767775557019554
2021-04-28,5.704228246266968,0.33293536696886744,-0.09129936008391025,2690.6568694302728,32.983140312411564
2021-04-29,5.690691119770144,0.3346578280757383,-0.09134608435415925,2699.311440620046,32.29484920716341
2021-04-30,5.677318307143131,0.336359472756146,-0.09139249263517527,2703.338564347269,31.097156928093163
2021-05-04,5.664268580020258,0.33801917459272546,-0.09143715643066397,2714.6645091551277,31.77355757722409
2021-05-05,5.65088789015254,0.3397214140275481,-0.09148355485181685,2719.0992578565774,33.998786159507844
2021-05-06,5.636553596963864,0.3415439399684281,-0.09153248629026044,2727.764285636962,34.112394507935086
2021-05-07,5.6221132294872875,0.34338016297978247,-0.09158212584457319,2734.254077314814,34.68719057800955
2021-05-10,5.607371957381941,0.34525431265967343,-0.09163264018181828,2735.379875645426,35.073743610408
2021-05-11,5.592409705571938,0.3471554829760947,-0.09168300459469249,2729.2509762744908,33.81143880674389
2021-05-12,5.577800064406544,0.3490094281039624,-0.09172998444216128,2726.0023015562033,34.04757574540371
2021-05-13,5.562968222057164,0.35088944583402293,-0.09177579997638212,2717.2047057677837,33.864776263598
2021-05-14,5.548094374163977,0.352772035361921,-0.09181921067192786,2730.8811537214265,33.202427906574016
2021-05-17,5.533438043720984,0.3546282444586886,-0.09186322437176793,2729.747875916265,33.331361189477306
2021-05-18,5.5186365738203405,0.35650135632105884,-0.0919063811113028,2736.2593925499114,34.78108142968135
2021-05-19,5.503199661807857,0.3584546591420604,-0.09195132345688403,2729.349505703215,33.17312394051588
2021-05-20,5.488326172206324,0.3603346417365829,-0.09199273605699781,2742.06257014022,32.60674791290625
2021-05-21,5.473705749698732,0.36218411119805094,-0.09203491548413945,2747.7453654379324,33.21758435271156
2021-05-24,5.458824851363649,0.3640665946676914,-0.09207798891292739,2746.150341374348,33.368881696660765
2021-05-25,5.443823297223036,0.36596304796237616,-0.09212025695860238,2747.021530999827,34.20935942421022
2021-05-26,5.42844498155691,0.36790627746491994,-0.09216285450391912,2754.979428584691,34.70336516837329
2021-05-27,5.412885150666357,0.3698730818785062,-0.09220662770945871,2750.040666616161,35.949989590529526
2021-05-28,5.396826869883146,0.3719013615719612,-0.09225035873814755,2755.921040296117,35.364908698514874
2021-05-31,5.380975302237102,0.37390362868051236,-0.0922937001924803,2751.3699683257437,35.26461518603681
2021-06-01,5.365124508817374,0.3759041903500995,-0.09233554337039315,2752.851680414101,36.75237306768766
2021-06-02,5.3486197376267635,0.37798626107561084,-0.09237824542193723,2749.2515512144964,38.86252053994548
2021-06-03,5.331211650731599,0.3801802780829925,-0.09242146946429551,2747.9076157298064,38.48536894823245
2021-06-04,5.313888540838312,0.3823622143167866,-0.09246325198976087,2738.5547004214814,39.03063537178979
2021-06-07,5.296293036143393,0.38457575351159345,-0.09250313806218904,2731.606852192791,39.92533357908845
2021-06-08,5.278311533721035,0.3868356520413633,-0.09254182518379477,2717.0850574220954,40.12921640415621
2021-06-09,5.2601840752920825,0.38911024559433627,-0.09257734171566576,2720.796568148631,41.2556912557106
2021-06-10,5.241588568147596,0.39144319563069185,-0.09261351160540825,2731.3730310196815,40.13867591608429
2021-06-11,5.223463749738665,0.39371841529991647,-0.09265008564861787,2749.991646075335,39.69242435635976
2021-06-14,5.205556960329751,0.3959689167748472,-0.0926888579631321,2756.480025219251,40.0401949110065
2021-06-15,5.187481901837448,0.3982406346492489,-0.09272816622793367,2739.485352267779,39.52985719875346
2021-06-16,5.169515597657715,0.400494547544325,-0.09276328931201863,2730.69072227229,40.24546861950067
2021-06-17,5.151180884853732,0.4027918330049701,-0.09279647538984334,2744.7920725836525,39.13877259216716
2021-06-18,5.1332734304061,0.40503712141368603,-0.09283047926617466,2761.0210255227626,37.7370894624014
2021-06-21,5.1159500072158055,0.40721124808513887,-0.09286544430237303,2757.3776319924564,38.29988158874107
2021-06-22,5.098328591066243,0.40942094064913614,-0.09289933953169097,2758.7270834540213,38.53055718781449
2021-06-23,5.080568629518896,0.4116471639175312,-0.09293277961588392,2770.9876367802976,38.475897512791214
2021-06-24,5.06278742553341,0.41387695014663356,-0.09296726700313576,2775.177787165122,37.77279487040326
2021-06-25,5.045236697212387,0.4160774215124746,-0.09300101234759724,2776.9441887268886,37.98764899761045
2021-06-28,5.02753439682058,0.41829597769996685,-0.09303427310316568,2762.676481645186,38.47332561074457
2021-06-29,5.009547358971029,0.4205466154524795,-0.09306465000180744,2749.030790041649,37.89769156941916
2021-06-30,4.991671715997152,0.4227796684810407,-0.09309140808775006,2758.255897883454,39.285481196579376
2021-07-01,4.973216706621045,0.4250856858205526,-0.0931197074000607,2757.188245312517,39.93676371424808
2021-07-02,4.954447028814022,0.427429719326383,-0.09314731837609558,2764.330115597031,39.83206919428142
2021-07-05,4.935670431179841,0.4297746692892589,-0.09317511130671265,2773.9387741117175,39.96667973478614
2021-07-06,4.916810534558567,0.43213058927621373,-0.09320368977935972,2770.4721165544115,40.203540645297565
2021-07-07,4.89778700133654,0.4345051401257207,-0.09323085648584405,2774.703650235367,40.37895541275531
2021-07-08,4.878659698782481,0.4368923106595172,-0.09325794206907637,2768.441577435005,39.4676352020886
2021-07-09,4.859836815274906,0.4392392980523219,-0.0932825493585932,2780.09863111716,38.675295791602004
2021-07-12,4.8413516685476194,0.441545325690763,-0.09330790670027077,2782.077750776287,39.30631517823624
2021-07-13,4.822549369582927,0.44389005356759115,-0.09333297026705882,2788.604620843217,39.031183231263
2021-07-14,4.80385609176492,0.4462214080910864,-0.09335817567278114,2792.588053953252,37.25081988280117
2021-07-15,4.785879179499095,0.4484631720315943,-0.09338224470497618,2801.717359017856,35.63002662524395
2021-07-16,4.768581260291748,0.45062089485135554,-0.09340608627704795,2810.5739539172023,34.14164017087686
2021-07-19,4.751924232104523,0.4526993177077475,-0.09342972568195579,2811.0505430567714,31.389313120771178
2021-07-20,4.736449563200701,0.4546297052467861,-0.0934512290426518,2832.0589545407393,30.802361796197996
2021-07-21,4.721316710519045,0.45652008564948415,-0.0934748321943436,2853.8671412960143,30.453164624520966
2021-07-22,4.706395861122564,0.4583864935032501,-0.09350058832876071,2876.328869432566,30.528884923394205
2021-07-23,4.6914856101376845,0.46025401702447577,-0.09352876248230237,2880.4226607205283,29.652500340551313
2021-07-26,4.676926404453658,0.462077273772144,-0.0935560566484082,2881.6393487369583,30.13772877732579
2021-07-27,4.662129052730595,0.4639296962186559,-0.09358322587321315,2895.95016465509,28.9076050258833
2021-07-28,4.6478937333952315,0.4657130307529945,-0.0936106472548514,2904.982110427746,30.19976909403672
2021-07-29,4.633107095568491,0.4675659639730306,-0.09363970393425036,2905.5267414048203,30.93426213522332
2021-07-30,4.618004832090715,0.46945789556477757,-0.09366888171843388,2914.1446206865667,29.423226741280374
2021-08-02,4.6035821321532335,0.4712653085724387,-0.09369737519197363,2908.380327551543,30.247752129071117
2021-08-03,4.588816593633862,0.4731145092232243,-0.09372540872586635,2908.151132895442,30.450235446425687
2021-08-04,4.573991692639302,0.47497072532289963,-0.09375315579920857,2907.529255257687,31.060418157762413
2021-08-05,4.558948731607222,0.47685388237774246,-0.09378095173982723,2913.0558124313347,31.605786049125605
2021-08-06,4.543710323573309,0.47876182430709546,-0.09380943718858241,2910.775232353474,30.733557084832675
2021-08-09,4.528837882400877,0.48062304156647784,-0.09383639110600761,2903.9640669661676,32.06465064860875
2021-08-10,4.513455418798884,0.4825470296092474,-0.09386320563554794,2899.0044766292363,33.229183712432246
2021-08-11,4.49757368734811,0.4845320871783632,-0.0938895851369212,2904.7196646843954,33.485170604967315
2021-08-12,4.481619337663097,0.4865265442178385,-0.09391642293408194,2904.7302625468697,33.88024527242144
2021-08-13,4.465527553182557,0.48853771407179175,-0.09394304891717231,2918.4821203791166,32.70596975584314
2021-08-16,4.449989570013538,0.4904812385487812,-0.09397030001498324,2935.1841236331366,32.71092496842858
2021-08-17,4.434519345048652,0.49241823591803385,-0.09399935015443868,2944.5620188807925,33.908200089421484
2021-08-18,4.418570172846559,0.4944158076101299,-0.09402994683505281,2939.666708252118,33.52432059666546
2021-08-19,4.402763485565212,0.4963941349095442,-0.09405894375586886,2936.4088158276986,31.248073470780046
2021-08-20,4.387929295377225,0.49824999331103514,-0.09408541587280096,2938.0670074722634,30.449713714917117
2021-08-23,4.373491097561811,0.5000564042133366,-0.09411124955647086,2937.6549937193836,32.18060011477715
2021-08-24,4.358367823833036,0.5019481096898354,-0.0941379065125646,2934.5644238794,32.51949653431152
